Airport,Origin,Passengers
AUS,JAN,23.0
AUS,JAX,11789.0
AUS,JFK,276605.0
AUS,KEF,253.0
AUS,LAS,231137.0
AUS,LAX,413160.0
AUS,LBB,34912.0
AUS,LCK,6394.0
AUS,LGA,397.0
AUS,LGB,59208.0
AUS,LGG,0.0
AUS,LGW,27133.0
AUS,LHR,85739.0
AUS,LIM,0.0
AUS,LIT,2288.0
AUS,LNK,77.0
AUS,LRD,0.0
AUS,MAD,1.0
AUS,MAF,797.0
AUS,MCI,42474.0
AUS,MCO,159267.0
AUS,MDW,136647.0
AUS,MEM,8454.0
AUS,MEX,21715.0
AUS,MFE,191.0
AUS,MIA,78308.0
AUS,MKE,15211.0
AUS,MLM,90.0
AUS,MOB,65.0
AUS,MSN,0.0
AUS,MSP,126201.0
AUS,MSY,104815.0
AUS,MTY,133.0
AUS,MUC,201.0
AUS,MZT,63.0
AUS,NAS,44.0
AUS,NGO,0.0
AUS,NRT,243.0
AUS,OAK,42548.0
AUS,OKC,2643.0
AUS,OMA,6968.0
AUS,ONT,26611.0
AUS,ORD,312599.0
AUS,ORF,259.0
AUS,PBC,34.0
AUS,PBI,258.0
AUS,PDX,73625.0
AUS,PHL,96048.0
AUS,PHX,340095.0
AUS,PIE,8882.0
AUS,PIT,9352.0
AUS,PNS,1424.0
AUS,PSP,133.0
AUS,PTY,145.0
AUS,PUJ,287.0
AUS,PVD,3578.0
AUS,PVR,1038.0
AUS,QRO,73.0
AUS,RDU,41638.0
AUS,RIC,100.0
AUS,RIV,59.0
AUS,RNO,7719.0
AUS,SAL,473.0
AUS,SAN,167708.0
AUS,SAP,151.0
AUS,SAT,2792.0
AUS,SAV,103.0
AUS,SCL,315.0
AUS,SEA,164164.0
AUS,SFO,274938.0
AUS,SHV,0.0
AUS,SJC,129530.0
AUS,SJD,2439.0
AUS,SJO,751.0
AUS,SJT,0.0
AUS,SJU,453.0
AUS,SLC,94357.0
AUS,SLP,206.0
AUS,SMF,37035.0
AUS,SNA,12042.0
AUS,STL,82054.0
AUS,TEB,18.0
AUS,TGU,49.0
AUS,TPA,55882.0
AUS,TUL,2074.0
AUS,TUS,2616.0
AUS,TYS,52.0
AUS,UGN,9.0
AUS,VPS,7226.0
AUS,YEG,118.0
AUS,YQX,2.0
AUS,YUL,201.0
AUS,YVR,317.0
AUS,YYC,247.0
AUS,YYZ,25383.0
AUS,ZCL,37.0
AUS,ZIH,67.0
AVV,HNL,0.0
AXA,HPN,2.0
AXA,MIA,4.0
AXA,SJU,5030.0
AXA,STT,2313.0
AXA,TEB,12.0
AXM,FLL,20047.0
AXT,HNL,128.0
BAB,MUO,22.0
BAD,FFD,0.0
BAH,CVG,0.0
BAH,JFK,0.0
BAQ,FLL,123.0
BAQ,MIA,72566.0
BBU,IAD,7492.0
BCN,ATL,46377.0
BCN,AUS,229.0
BCN,BED,1.0
BCN,BFI,4.0
BCN,BOS,29264.0
BCN,CLT,26302.0
BCN,EWR,159512.0
BCN,FLL,25050.0
BCN,HPN,5.0
BCN,IAD,28378.0
BCN,JFK,153904.0
BCN,LAX,68457.0
BCN,MIA,79765.0
BCN,OAK,76958.0
BCN,OPF,2.0
BCN,ORD,32205.0
BCN,PHL,36339.0
BCN,SEA,207.0
BCN,SFO,5194.0
BCN,TEB,12.0
BCT,CUR,2.0
BCT,FLL,2.0
BCT,FOK,4.0
BCT,HOU,5.0
BCT,HPN,37.0
BCT,IAH,6.0
BCT,ICT,4.0
BCT,LGA,4.0
BCT,OPF,0.0
BCT,PHL,1.0
BCT,PIT,0.0
BCT,TEB,41.0
BCT,TTN,3.0
BCT,YOW,1.0
BCT,YYZ,9.0
BDL,ACK,162.0
BDL,ACY,140.0
BDL,AEX,123.0
BDL,ALB,281.0
BDL,ANU,143.0
BDL,ATL,306762.0
BDL,BDL,0.0
BDL,BGR,184.0
BDL,BNA,0.0
BDL,BOI,145.0
BDL,BOS,937.0
BDL,BTV,39.0
BDL,BUD,122.0
BDL,BUF,57.0
BDL,BUR,138.0
BDL,BWI,251439.0
BDL,CLE,14090.0
BDL,CLT,259602.0
BDL,CMH,104.0
BDL,CPH,191.0
BDL,CUN,5061.0
BDL,CVG,13571.0
BDL,DAL,206.0
BDL,DAY,51.0
BDL,DCA,151596.0
BDL,DEN,100630.0
BDL,DFW,88582.0
BDL,DTW,146758.0
BDL,DUB,41366.0
BDL,EDI,1632.0
BDL,EWR,40540.0
BDL,FCO,291.0
BDL,FLL,205811.0
BDL,HKY,0.0
BDL,HOU,31.0
BDL,IAD,135831.0
BDL,IAH,6665.0
BDL,ICT,102.0
BDL,ILM,24.0
BDL,IND,179.0
BDL,ISP,4.0
BDL,JAX,7.0
BDL,JFK,347.0
BDL,KEF,0.0
BDL,LAS,32229.0
BDL,LAX,40025.0
BDL,LFI,0.0
BDL,LHR,202.0
BDL,LIS,191.0
BDL,MBJ,164.0
BDL,MCI,150.0
BDL,MCO,309930.0
BDL,MDT,0.0
BDL,MDW,103027.0
BDL,MEM,297.0
BDL,MIA,49597.0
BDL,MKE,48.0
BDL,MSN,19.0
BDL,MSP,120027.0
BDL,MSS,8.0
BDL,MYR,38512.0
BDL,ONT,394.0
BDL,ORD,248214.0
BDL,ORF,130.0
BDL,PAP,131.0
BDL,PBI,45549.0
BDL,PHL,127219.0
BDL,PHX,290.0
BDL,PIE,138.0
BDL,PIT,1136.0
BDL,POS,173.0
BDL,PRG,243.0
BDL,PTP,118.0
BDL,PVD,840.0
BDL,PWM,121.0
BDL,RDU,17845.0
BDL,RIC,36.0
BDL,RNO,137.0
BDL,ROC,436.0
BDL,RSW,79868.0
BDL,SAN,594.0
BDL,SCK,0.0
BDL,SDQ,145.0
BDL,SEA,304.0
BDL,SFO,11483.0
BDL,SJU,59808.0
BDL,STL,19979.0
BDL,SYR,241.0
BDL,TEB,16.0
BDL,TPA,170778.0
BDL,TUL,205.0
BDL,TUS,130.0
BDL,YHZ,36.0
BDL,YIP,82.0
BDL,YOW,56.0
BDL,YPQ,7.0
BDL,YUL,7099.0
BDL,YYZ,24597.0
BDR,ACK,20.0
BDR,BDL,0.0
BDR,BOS,1.0
BDS,HPN,2.0
BDS,MEM,4.0
BED,ACK,34.0
BED,AEX,0.0
BED,ALB,4.0
BED,ANC,2.0
BED,ARN,2.0
BED,ATL,0.0
BED,BFI,8.0
BED,BNA,47.0
BED,BOS,0.0
BED,BQH,4.0
BED,BRS,2.0
BED,BUF,104.0
BED,BWI,2.0
BED,CHS,3.0
BED,CIA,4.0
BED,CLE,186.0
BED,CLT,49.0
BED,CMH,59.0
BED,CVG,0.0
BED,DAL,0.0
BED,DEN,46.0
BED,DTW,200.0
BED,EDI,1.0
BED,ERF,2.0
BED,EWR,276.0
BED,FAB,6.0
BED,FLL,52.0
BED,FOK,21.0
BED,GRB,164.0
BED,GVA,7.0
BED,HEL,2.0
BED,HPN,85.0
BED,IAD,156.0
BED,ILG,0.0
BED,ILM,5.0
BED,IND,0.0
BED,INT,46.0
BED,JFK,50.0
BED,LAS,54.0
BED,LAX,2.0
BED,LBG,13.0
BED,LGA,0.0
BED,LIN,2.0
BED,LPL,1.0
BED,LTN,9.0
BED,MAD,1.0
BED,MDW,69.0
BED,MEM,0.0
BED,MIA,166.0
BED,MKE,235.0
BED,MSN,44.0
BED,MSP,139.0
BED,MSY,130.0
BED,NAS,2.0
BED,NGU,0.0
BED,NHT,2.0
BED,ORD,0.0
BED,ORF,1.0
BED,PDX,48.0
BED,PHL,79.0
BED,PIT,134.0
BED,PLS,0.0
BED,PMI,2.0
BED,PUJ,0.0
BED,PVR,9.0
BED,RDU,298.0
BED,RIC,0.0
BED,ROC,8.0
BED,SAT,70.0
BED,SCL,0.0
BED,SEN,4.0
BED,SJC,2.0
BED,SJD,1.0
BED,SLC,56.0
BED,SXF,1.0
BED,SYR,253.0
BED,TEB,131.0
BED,TLH,270.0
BED,TPA,158.0
BED,TTN,8.0
BED,TXL,3.0
BED,YIP,4.0
BED,YOW,49.0
BED,YQB,5.0
BED,YQX,7.0
BED,YSJ,14.0
BED,YTZ,4.0
BED,YUL,118.0
BED,YWG,51.0
BED,YYC,0.0
BED,YYZ,68.0
BEG,JFK,38379.0
BEL,FLL,23845.0
BEL,MIA,11412.0
BEL,SJU,23.0
BES,OPF,3.0
BET,AKN,2.0
BET,ANC,74621.0
BET,BET,9.0
BET,DLG,150.0
BET,EHM,79.0
BET,FAI,0.0
BET,GAL,159.0
BET,ILI,14.0
BET,MCG,0.0
BET,OME,148.0
BET,OTZ,19.0
BET,SNP,0.0
BET,UNK,2.0
BEY,JFK,0.0
BFI,ANC,0.0
BFI,ATL,168.0
BFI,BCN,6.0
BFI,BED,7.0
BFI,BFI,372.0
BFI,BHX,0.0
BFI,BLI,6.0
BFI,BOI,0.0
BFI,BOS,51.0
BFI,BUR,20.0
BFI,BWI,146.0
BFI,CAE,0.0
BFI,DEN,40.0
BFI,DFW,70.0
BFI,DNA,0.0
BFI,DSM,0.0
BFI,ELP,0.0
BFI,EWR,0.0
BFI,FOK,2.0
BFI,FRA,2.0
BFI,GEG,0.0
BFI,GFK,7.0
BFI,GND,9.0
BFI,GYE,7.0
BFI,HKG,6.0
BFI,HNL,0.0
BFI,HOU,61.0
BFI,ICT,0.0
BFI,IND,0.0
BFI,JFK,0.0
BFI,KEF,2.0
BFI,LAS,6.0
BFI,LAX,0.0
BFI,LIN,5.0
BFI,LNK,0.0
BFI,LRD,16.0
BFI,MCO,40.0
BFI,MDW,37.0
BFI,MEM,0.0
BFI,MHR,0.0
BFI,MIA,0.0
BFI,MKE,60.0
BFI,MLB,9.0
BFI,MSP,145.0
BFI,NRT,2.0
BFI,OAK,579.0
BFI,OMA,51.0
BFI,ONT,0.0
BFI,ORD,0.0
BFI,PDX,146.0
BFI,PHX,256.0
BFI,PIE,59.0
BFI,PSP,2.0
BFI,SAN,3.0
BFI,SEA,0.0
BFI,SFO,382.0
BFI,SJC,11.0
BFI,SLC,157.0
BFI,SNA,61.0
BFI,TEB,6.0
BFI,TUL,0.0
BFI,YAZ,45.0
BFI,YBL,3.0
BFI,YCD,37.0
BFI,YEG,1.0
BFI,YIP,0.0
BFI,YLW,0.0
BFI,YMX,0.0
BFI,YUL,3.0
BFI,YVR,532.0
BFI,YXT,6.0
BFI,YXX,0.0
BFI,YYC,0.0
BFI,YYJ,34.0
BFI,YYZ,5.0
BFL,BUR,2.0
BFL,DEN,33028.0
BFL,DFW,69.0
BFL,FAT,0.0
BFL,HHR,11.0
BFL,LAX,59.0
BFL,ONT,0.0
BFL,PHX,54590.0
BFL,SFO,19089.0
BFM,ATL,0.0
BFM,AUS,148.0
BFM,BUF,0.0
BFM,HKY,149.0
BFM,MCN,0.0
BFM,MEM,268.0
BFM,MIA,0.0
BFM,MSY,0.0
BFM,MYR,132.0
BFM,OKC,153.0
BFM,PBI,0.0
BFM,PIE,23.0
BFM,SAT,0.0
BFM,SAV,156.0
BFM,SHV,0.0
BFS,ATL,5.0
BFS,EWR,161.0
BFS,LAS,290.0
BFS,MCO,9115.0
BFS,PVD,6320.0
BFS,SWF,12265.0
BGI,BOS,10307.0
BGI,BQN,0.0
BGI,CLT,5743.0
BGI,DFW,161.0
BGI,EWR,3079.0
BGI,FLL,49757.0
BGI,JFK,108493.0
BGI,LGA,4.0
BGI,MIA,108094.0
BGI,OPF,18.0
BGI,SJC,6.0
BGI,SJU,175.0
BGI,TEB,8.0
BGO,SWF,11164.0
BGR,AGP,0.0
BGR,ALB,0.0
BGR,AMS,739.0
BGR,ANB,273.0
BGR,ANR,3.0
BGR,ARN,308.0
BGR,ATL,192.0
BGR,AUS,86.0
BGR,BED,0.0
BGR,BLK,4.0
BGR,BNA,114.0
BGR,BOS,5.0
BGR,BQH,7.0
BGR,BRI,6.0
BGR,BRN,5.0
BGR,BUF,1.0
BGR,BWI,99.0
BGR,CLE,0.0
BGR,CLT,8497.0
BGR,DCA,39069.0
BGR,DFW,194.0
BGR,DKR,42.0
BGR,DUB,676.0
BGR,ELP,267.0
BGR,EMA,2.0
BGR,EWR,30271.0
BGR,FAB,21.0
BGR,FRA,408.0
BGR,GEG,129.0
BGR,HAM,142.0
BGR,HPN,4.0
BGR,IAH,0.0
BGR,IND,0.0
BGR,JAX,0.0
BGR,JFK,27399.0
BGR,KEF,3.0
BGR,KIV,22.0
BGR,LAN,102.0
BGR,LAS,4.0
BGR,LAX,20.0
BGR,LBG,3.0
BGR,LGA,53402.0
BGR,LIS,804.0
BGR,LTN,28.0
BGR,MAD,142.0
BGR,MAN,161.0
BGR,MDW,2.0
BGR,MIA,25.0
BGR,MTY,0.0
BGR,MXP,280.0
BGR,ORD,19547.0
BGR,PAM,0.0
BGR,PHL,69979.0
BGR,PIE,23039.0
BGR,PIT,0.0
BGR,PQI,0.0
BGR,PRG,212.0
BGR,PWM,0.0
BGR,RCA,0.0
BGR,RDU,37.0
BGR,RIC,208.0
BGR,ROC,0.0
BGR,RTM,1.0
BGR,SEN,1.0
BGR,SFO,3.0
BGR,SLC,120.0
BGR,SNN,8.0
BGR,STN,181.0
BGR,TLV,592.0
BGR,TPA,10.0
BGR,TYS,0.0
BGR,YCL,10.0
BGR,YJT,8.0
BGR,YYZ,4.0
BGR,ZRH,61.0
BHD,LAX,3.0
BHD,ORD,5.0
BHM,ABQ,158.0
BHM,AEX,18.0
BHM,ANB,0.0
BHM,ATL,396608.0
BHM,AUS,792.0
BHM,BJX,96.0
BHM,BNA,340.0
BHM,BOG,178.0
BHM,BTR,120.0
BHM,BWI,47226.0
BHM,CHA,15.0
BHM,CHS,35.0
BHM,CLE,0.0
BHM,CLL,696.0
BHM,CLT,113829.0
BHM,COR,10.0
BHM,COU,146.0
BHM,CUN,63.0
BHM,CVG,0.0
BHM,DAL,79994.0
BHM,DAY,7.0
BHM,DCA,38142.0
BHM,DEN,52544.0
BHM,DFW,103953.0
BHM,DSM,147.0
BHM,DTW,48178.0
BHM,ELP,159.0
BHM,EWR,118.0
BHM,EYW,4.0
BHM,FLL,603.0
BHM,FSM,89.0
BHM,FXE,14.0
BHM,GNV,230.0
BHM,HOU,80813.0
BHM,IAH,82475.0
BHM,ICT,126.0
BHM,ILM,141.0
BHM,IND,290.0
BHM,IST,0.0
BHM,JAN,243.0
BHM,JAX,103.0
BHM,LAN,0.0
BHM,LAS,42388.0
BHM,LAX,963.0
BHM,LFT,19.0
BHM,LGA,27996.0
BHM,LGB,0.0
BHM,LHR,143.0
BHM,LRD,0.0
BHM,MCI,155.0
BHM,MCO,94013.0
BHM,MDW,78073.0
BHM,MEM,476.0
BHM,MFE,0.0
BHM,MIA,25313.0
BHM,MID,27.0
BHM,MKE,142.0
BHM,MLU,247.0
BHM,MOB,48.0
BHM,MSN,0.0
BHM,MSY,160.0
BHM,MTY,109.0
BHM,MYR,161.0
BHM,OAK,140.0
BHM,OKC,403.0
BHM,OMA,141.0
BHM,OPF,0.0
BHM,ORD,81120.0
BHM,ORF,30.0
BHM,PBI,488.0
BHM,PDX,179.0
BHM,PHF,11.0
BHM,PHL,28540.0
BHM,PHX,839.0
BHM,PIT,130.0
BHM,PVR,151.0
BHM,PWM,0.0
BHM,RDU,143.0
BHM,RIC,143.0
BHM,SAT,277.0
BHM,SEA,845.0
BHM,SFO,157.0
BHM,SHV,104.0
BHM,SJC,167.0
BHM,SJO,191.0
BHM,SJU,0.0
BHM,SNA,543.0
BHM,STL,140.0
BHM,TLH,0.0
BHM,TPA,63833.0
BHM,TUL,65.0
BHM,TUS,167.0
BHM,VCP,0.0
BHM,YIP,0.0
BHX,BED,6.0
BHX,BFI,0.0
BHX,DAL,5.0
BHX,EWR,5471.0
BHX,MCO,0.0
BHX,OAK,0.0
BHX,PBI,10.0
BHX,TEB,8.0
BIF,BFI,0.0
BIF,CVG,102.0
BIF,DFW,0.0
BIF,DSM,96.0
BIF,FLL,45.0
BIF,FOE,3.0
BIF,GRB,100.0
BIF,IND,0.0
BIF,JAN,107.0
BIF,LAS,0.0
BIF,MYR,0.0
BIF,POB,611.0
BIF,RNO,67.0
BIF,SAN,69.0
BIF,SHV,116.0
BIF,SNN,237.0
BIF,VPS,102.0
BIM,AUS,21.0
BIM,EWR,1511.0
BIM,FLL,5475.0
BIM,ILM,21.0
BIM,ISP,26.0
BIM,MIA,2567.0
BIM,MLB,765.0
BIM,OPF,0.0
BIM,ORF,20.0
BIM,RDU,25.0
BIM,RIC,27.0
BIM,TEB,8.0
BIM,TPA,90.0
BIO,TEB,9.0
BJL,TEB,25.0
BJX,ATL,25810.0
BJX,BRO,0.0
BJX,BUR,1.0
BJX,DAY,0.0
BJX,DFW,50869.0
BJX,DTW,5972.0
BJX,ELP,0.0
BJX,IAH,79697.0
BJX,LAX,98327.0
BJX,LCH,0.0
BJX,LRD,0.0
BJX,MDW,22146.0
BJX,MEM,0.0
BJX,MFE,0.0
BJX,MIA,102.0
BJX,OAK,15770.0
BJX,ONT,609.0
BJX,ORD,4257.0
BJX,PDX,137.0
BJX,SAT,0.0
BJX,SFO,141.0
BJX,SHV,0.0
BJX,SJC,2107.0
BJX,SMF,2021.0
BJX,YIP,0.0
BKF,LGG,0.0
BKI,HNL,3.0
BLA,MIA,55548.0
BLI,ANC,0.0
BLI,BFI,0.0
BLI,BOS,175.0
BLI,DEN,3224.0
BLI,ENV,2256.0
BLI,FAI,131.0
BLI,GEG,55.0
BLI,KOA,2921.0
BLI,LAS,107185.0
BLI,LAX,21040.0
BLI,MCI,140.0
BLI,OAK,27988.0
BLI,OGG,10764.0
BLI,PDX,15599.0
BLI,PHX,153.0
BLI,PSP,22008.0
BLI,RNO,46.0
BLI,SAN,14987.0
BLI,SEA,100652.0
BLI,SMF,168.0
BLI,SNA,307.0
BLI,TUS,1064.0
BLI,YVR,7.0
BLI,YYJ,3.0
BLK,LUK,3.0
BLV,BLV,0.0
BLV,BNA,160.0
BLV,DAY,0.0
BLV,EWR,74.0
BLV,FLL,9630.0
BLV,JAX,9206.0
BLV,LAS,14748.0
BLV,MYR,4727.0
BLV,PIE,26212.0
BLV,VPS,31138.0
BMA,AUS,9.0
BMA,BGR,2.0
BMA,MIA,4.0
BMA,PSP,1.0
BMA,RDU,3.0
BMA,TEB,22.0
BNA,ABQ,414.0
BNA,ACY,0.0
BNA,AGS,4.0
BNA,AMS,4.0
BNA,AND,7.0
BNA,ATL,534382.0
BNA,AUS,109524.0
BNA,BCT,0.0
BNA,BDL,64.0
BNA,BED,49.0
BNA,BFM,0.0
BNA,BGR,112.0
BNA,BHM,354.0
BNA,BNA,58.0
BNA,BOI,0.0
BNA,BOS,260047.0
BNA,BTR,0.0
BNA,BUF,255.0
BNA,BUR,11.0
BNA,BWI,237744.0
BNA,CAE,334.0
BNA,CHA,389.0
BNA,CHS,53312.0
BNA,CLE,110543.0
BNA,CLL,76.0
BNA,CLT,322973.0
BNA,CMH,85109.0
BNA,COS,0.0
BNA,COU,314.0
BNA,CUN,15838.0
BNA,CVG,8538.0
BNA,CXO,0.0
BNA,CZM,228.0
BNA,DAL,191498.0
BNA,DAY,202.0
BNA,DCA,197229.0
BNA,DEN,342687.0
BNA,DET,5.0
BNA,DFW,332719.0
BNA,DHN,0.0
BNA,DPA,0.0
BNA,DSM,12.0
BNA,DTW,265277.0
BNA,ELH,0.0
BNA,EWR,146650.0
BNA,FLL,212248.0
BNA,FPO,381.0
BNA,FTW,81.0
BNA,FYV,8.0
BNA,GGT,12.0
BNA,GNV,162.0
BNA,GRB,290.0
BNA,GRK,0.0
BNA,GUS,0.0
BNA,HKY,2.0
BNA,HND,6.0
BNA,HOU,165839.0
BNA,HPN,204.0
BNA,HUX,0.0
BNA,IAD,63230.0
BNA,IAG,8.0
BNA,IAH,137142.0
BNA,ICT,276.0
BNA,IND,444.0
BNA,IPT,5.0
BNA,JAN,12.0
BNA,JAX,115592.0
BNA,JFK,72525.0
BNA,LAN,1.0
BNA,LAS,184028.0
BNA,LAX,293232.0
BNA,LBG,3.0
BNA,LFT,0.0
BNA,LGA,300719.0
BNA,LHR,29366.0
BNA,LIT,122.0
BNA,LUK,2.0
BNA,MAD,2.0
BNA,MAO,4.0
BNA,MBJ,511.0
BNA,MCI,143505.0
BNA,MCO,254297.0
BNA,MDT,0.0
BNA,MDW,259585.0
BNA,MEM,2552.0
BNA,MIA,86823.0
BNA,MKE,87683.0
BNA,MLU,0.0
BNA,MOB,0.0
BNA,MSN,423.0
BNA,MSP,162132.0
BNA,MSY,145756.0
BNA,MXP,245.0
BNA,MYR,4454.0
BNA,OAK,49989.0
BNA,OKC,2741.0
BNA,OMA,41.0
BNA,ORD,324189.0
BNA,ORF,0.0
BNA,ORL,13.0
BNA,PBI,164.0
BNA,PDX,218.0
BNA,PHL,249056.0
BNA,PHX,134617.0
BNA,PIE,8108.0
BNA,PIT,67562.0
BNA,PLS,12.0
BNA,PNS,81530.0
BNA,PUJ,576.0
BNA,PVD,295.0
BNA,PWM,0.0
BNA,RDU,161689.0
BNA,RIC,7761.0
BNA,RIV,172.0
BNA,RNO,106.0
BNA,ROC,26.0
BNA,ROW,0.0
BNA,RSW,21934.0
BNA,SAL,137.0
BNA,SAN,77568.0
BNA,SAP,135.0
BNA,SAT,81525.0
BNA,SAV,5144.0
BNA,SEA,126138.0
BNA,SFO,109414.0
BNA,SJC,48.0
BNA,SJU,110.0
BNA,SLC,49785.0
BNA,SMF,185.0
BNA,SNA,108.0
BNA,SNN,3.0
BNA,STL,119366.0
BNA,SXM,2.0
BNA,SYR,3436.0
BNA,TEB,47.0
BNA,TLH,102.0
BNA,TPA,172774.0
BNA,TTN,16283.0
BNA,TUL,279.0
BNA,TUS,0.0
BNA,TYS,533.0
BNA,VPS,4732.0
BNA,YAM,16.0
BNA,YEG,51.0
BNA,YIP,0.0
BNA,YKF,115.0
BNA,YMX,0.0
BNA,YOW,92.0
BNA,YQG,4.0
BNA,YUL,115.0
BNA,YWG,441.0
BNA,YXU,1.0
BNA,YYC,19098.0
BNA,YYZ,71126.0
BNE,HNL,34288.0
BNE,LAX,184239.0
BNE,SFO,248.0
BOB,SAN,5.0
BOD,ATL,10.0
BOD,SWF,0.0
BOD,TEB,2.0
BOG,ACK,2.0
BOG,AEX,561.0
BOG,ATL,59956.0
BOG,BOS,23392.0
BOG,DFW,34242.0
BOG,EWR,45914.0
BOG,FLL,151101.0
BOG,IAD,38895.0
BOG,IAH,94223.0
BOG,JFK,176519.0
BOG,LAX,78105.0
BOG,MCO,98166.0
BOG,MEM,0.0
BOG,MIA,352376.0
BOG,ORD,2763.0
BOG,SJU,33727.0
BOG,TEB,3.0
BOG,TPA,125.0
BOH,DEN,2.0
BOI,ABQ,326.0
BOI,ATL,179.0
BOI,AUS,179.0
BOI,BDL,142.0
BOI,BFI,0.0
BOI,BNA,149.0
BOI,BOS,273.0
BOI,BUF,88.0
BOI,CLT,225.0
BOI,CMH,111.0
BOI,COS,159.0
BOI,CPR,0.0
BOI,DAL,1627.0
BOI,DCA,149.0
BOI,DEN,247925.0
BOI,DFW,58225.0
BOI,DSM,0.0
BOI,DTW,292.0
BOI,ENV,419.0
BOI,EWR,269.0
BOI,FAT,336.0
BOI,GEG,106099.0
BOI,GTF,0.0
BOI,IAD,126.0
BOI,IAH,24040.0
BOI,ICT,49.0
BOI,JFK,250.0
BOI,LAS,101247.0
BOI,LAX,67680.0
BOI,LCK,0.0
BOI,MDW,9054.0
BOI,MEM,0.0
BOI,MEX,0.0
BOI,MIA,0.0
BOI,MSN,0.0
BOI,MSP,84817.0
BOI,OAK,80573.0
BOI,ONT,0.0
BOI,ORD,64740.0
BOI,PDX,142184.0
BOI,PHL,331.0
BOI,PHX,133020.0
BOI,PSP,0.0
BOI,RDU,142.0
BOI,RNO,17273.0
BOI,SAN,69061.0
BOI,SAT,93.0
BOI,SEA,302907.0
BOI,SFO,109073.0
BOI,SJC,54283.0
BOI,SLC,191315.0
BOI,SMF,73328.0
BOI,SNA,104.0
BOI,STL,0.0
BOI,TUS,120.0
BOI,YEG,6.0
BOI,YVR,103.0
BOI,YYC,72.0
BOM,EWR,186127.0
BOM,JFK,2951.0
BON,ATL,14624.0
BON,EWR,6375.0
BON,IAH,7566.0
BON,MIA,3545.0
BOS,ACK,37008.0
BOS,ACY,709.0
BOS,ALB,6785.0
BOS,AMS,134431.0
BOS,ANU,163.0
BOS,ARN,633.0
BOS,ATL,1002400.0
BOS,AUA,86307.0
BOS,AUG,5278.0
BOS,AUS,131507.0
BOS,BCN,29436.0
BOS,BDL,952.0
BOS,BDR,1.0
BOS,BED,0.0
BOS,BGI,10189.0
BOS,BGR,155.0
BOS,BNA,258260.0
BOS,BOG,23878.0
BOS,BOS,0.0
BOS,BRU,199.0
BOS,BTV,10.0
BOS,BUF,145685.0
BOS,BUR,10251.0
BOS,BWI,596575.0
BOS,CDG,204402.0
BOS,CGN,1.0
BOS,CHS,82047.0
BOS,CLE,149920.0
BOS,CLT,517952.0
BOS,CMH,100213.0
BOS,CPH,26066.0
BOS,CUN,56947.0
BOS,CVG,87382.0
BOS,DAL,51280.0
BOS,DCA,708548.0
BOS,DEL,264.0
BOS,DEN,460262.0
BOS,DFW,457761.0
BOS,DOH,84116.0
BOS,DPA,4.0
BOS,DTW,438478.0
BOS,DUB,203507.0
BOS,DUS,353.0
BOS,DXB,113903.0
BOS,EWR,538512.0
BOS,FAB,16.0
BOS,FCO,60050.0
BOS,FLL,423146.0
BOS,FOK,4.0
BOS,FRA,135923.0
BOS,GCM,3348.0
BOS,GMP,4.0
BOS,GRB,151.0
BOS,GRU,18747.0
BOS,GVA,34.0
BOS,HAV,527.0
BOS,HFD,3.0
BOS,HKG,83801.0
BOS,HOU,105048.0
BOS,HPN,543.0
BOS,IAD,267685.0
BOS,IAH,231536.0
BOS,IND,105030.0
BOS,IST,82247.0
BOS,JAX,113445.0
BOS,JFK,416775.0
BOS,JMK,12.0
BOS,KEF,161031.0
BOS,LAS,209531.0
BOS,LAX,799371.0
BOS,LBB,263.0
BOS,LBG,3.0
BOS,LGA,651951.0
BOS,LGB,57381.0
BOS,LGW,104623.0
BOS,LHR,415466.0
BOS,LIR,3309.0
BOS,LIS,72800.0
BOS,LTN,17.0
BOS,LUK,0.0
BOS,MAD,61327.0
BOS,MAN,22030.0
BOS,MBJ,17604.0
BOS,MCI,84949.0
BOS,MCO,574533.0
BOS,MDT,7450.0
BOS,MDW,204930.0
BOS,MEM,4.0
BOS,MEX,45581.0
BOS,MIA,358189.0
BOS,MKE,76010.0
BOS,MSN,134.0
BOS,MSP,445432.0
BOS,MSS,2883.0
BOS,MSY,113404.0
BOS,MUC,84707.0
BOS,MXP,280.0
BOS,MYR,57523.0
BOS,NAS,16829.0
BOS,NCE,0.0
BOS,NRT,60733.0
BOS,OAK,10956.0
BOS,OKC,52.0
BOS,OMA,78.0
BOS,ORD,981045.0
BOS,ORF,17253.0
BOS,ORY,316.0
BOS,PAP,14270.0
BOS,PBG,2558.0
BOS,PBI,250926.0
BOS,PDL,50414.0
BOS,PDX,105259.0
BOS,PEK,76750.0
BOS,PHL,609164.0
BOS,PHX,259808.0
BOS,PIE,196.0
BOS,PIT,216612.0
BOS,PLS,10900.0
BOS,POP,3364.0
BOS,PQI,4620.0
BOS,PTY,66120.0
BOS,PUJ,37924.0
BOS,PVD,1003.0
BOS,PVR,0.0
BOS,PWM,750.0
BOS,RAI,7060.0
BOS,RDU,277990.0
BOS,RIC,151834.0
BOS,RME,2.0
BOS,ROC,26689.0
BOS,RSW,285943.0
BOS,SAL,8521.0
BOS,SAN,166519.0
BOS,SAV,53359.0
BOS,SDQ,57163.0
BOS,SEA,339235.0
BOS,SFJ,158.0
BOS,SFO,749475.0
BOS,SJC,36071.0
BOS,SJD,0.0
