Airport,Destination_Region,Month,Passengers
SMF,Domestic,7,547711.0
SMF,Domestic,8,540973.0
SMF,Domestic,9,494849.0
SMF,Domestic,10,534295.0
SMF,Domestic,11,529917.0
SMF,Domestic,12,512365.0
SMK,Domestic,1,358.0
SMK,Domestic,2,307.0
SMK,Domestic,3,482.0
SMK,Domestic,4,491.0
SMK,Domestic,5,333.0
SMK,Domestic,9,217.0
SMK,Domestic,10,570.0
SMK,Domestic,11,439.0
SMK,Domestic,12,307.0
SMN,Domestic,1,20.0
SMN,Domestic,2,18.0
SMN,Domestic,3,21.0
SMN,Domestic,4,10.0
SMN,Domestic,5,24.0
SMN,Domestic,6,0.0
SMN,Domestic,7,0.0
SMN,Domestic,8,0.0
SMN,Domestic,9,27.0
SMN,Domestic,10,24.0
SMN,Domestic,11,20.0
SMN,Domestic,12,31.0
SMO,Domestic,2,7.0
SMO,Domestic,3,8.0
SMO,Domestic,4,6.0
SMO,Domestic,8,7.0
SMO,Domestic,9,10.0
SMR,International,12,738.0
SMX,Domestic,1,1844.0
SMX,Domestic,2,1522.0
SMX,Domestic,3,1826.0
SMX,Domestic,4,1823.0
SMX,Domestic,5,1614.0
SMX,Domestic,6,2004.0
SMX,Domestic,7,1882.0
SMX,Domestic,8,1967.0
SMX,Domestic,9,1719.0
SMX,Domestic,10,2059.0
SMX,Domestic,11,2359.0
SMX,Domestic,12,1956.0
SNA,Domestic,1,403709.0
SNA,Domestic,2,380807.0
SNA,Domestic,3,444662.0
SNA,Domestic,4,440132.0
SNA,Domestic,5,453857.0
SNA,Domestic,6,467097.0
SNA,Domestic,7,493720.0
SNA,Domestic,8,488982.0
SNA,Domestic,9,424527.0
SNA,Domestic,10,451354.0
SNA,Domestic,11,422961.0
SNA,Domestic,12,413646.0
SNN,International,1,4766.0
SNN,International,2,3775.0
SNN,International,3,11302.0
SNN,International,4,16440.0
SNN,International,5,23100.0
SNN,International,6,27805.0
SNN,International,7,26069.0
SNN,International,8,27487.0
SNN,International,9,22162.0
SNN,International,10,12653.0
SNN,International,11,10766.0
SNN,International,12,10629.0
SNP,Domestic,1,437.0
SNP,Domestic,2,181.0
SNP,Domestic,3,205.0
SNP,Domestic,4,177.0
SNP,Domestic,5,336.0
SNP,Domestic,6,286.0
SNP,Domestic,7,219.0
SNP,Domestic,8,188.0
SNP,Domestic,9,262.0
SNP,Domestic,10,266.0
SNP,Domestic,11,117.0
SNP,Domestic,12,221.0
SNR,International,5,4.0
SNR,International,6,3.0
SNR,International,7,3.0
SNR,International,9,2.0
SNS,Domestic,5,4.0
SNS,Domestic,6,0.0
SNS,Domestic,7,0.0
SNS,Domestic,8,4.0
SNS,Domestic,9,0.0
SNS,Domestic,11,0.0
SNS,Domestic,12,0.0
SNU,International,1,9613.0
SNU,International,2,8670.0
SNU,International,3,11467.0
SNU,International,4,9686.0
SNU,International,5,11952.0
SNU,International,6,11504.0
SNU,International,7,11618.0
SNU,International,8,7969.0
SNU,International,9,7170.0
SNU,International,10,7608.0
SNU,International,11,10889.0
SNU,International,12,7343.0
SOF,International,6,2.0
SOP,Domestic,4,3.0
SOP,Domestic,6,8.0
SOP,Domestic,9,16.0
SOV,Domestic,1,444.0
SOV,Domestic,2,518.0
SOV,Domestic,3,783.0
SOV,Domestic,4,857.0
SOV,Domestic,5,971.0
SOV,Domestic,6,594.0
SOV,Domestic,7,581.0
SOV,Domestic,8,571.0
SOV,Domestic,9,497.0
SOV,Domestic,10,506.0
SOV,Domestic,11,434.0
SOV,Domestic,12,309.0
SOW,Domestic,1,269.0
SOW,Domestic,2,196.0
SOW,Domestic,3,234.0
SOW,Domestic,4,282.0
SOW,Domestic,5,356.0
SOW,Domestic,6,391.0
SOW,Domestic,7,429.0
SOW,Domestic,8,442.0
SOW,Domestic,9,325.0
SOW,Domestic,10,327.0
SOW,Domestic,11,257.0
SOW,Domestic,12,257.0
SPB,Domestic,1,1329.0
SPB,Domestic,2,1498.0
SPB,Domestic,3,1632.0
SPB,Domestic,4,1579.0
SPB,Domestic,5,1534.0
SPB,Domestic,6,1489.0
SPB,Domestic,7,1605.0
SPB,Domestic,8,1581.0
SPB,Domestic,9,1052.0
SPB,Domestic,10,1257.0
SPB,Domestic,11,1348.0
SPB,Domestic,12,1504.0
SPG,Domestic,2,3.0
SPI,Domestic,1,6223.0
SPI,Domestic,2,5751.0
SPI,Domestic,3,7598.0
SPI,Domestic,4,6510.0
SPI,Domestic,5,6713.0
SPI,Domestic,6,7277.0
SPI,Domestic,7,6372.0
SPI,Domestic,8,6533.0
SPI,Domestic,9,6060.0
SPI,Domestic,10,6694.0
SPI,Domestic,11,6119.0
SPI,Domestic,12,5972.0
SPM,International,8,0.0
SPM,International,11,0.0
SPN,Domestic,1,50542.0
SPN,Domestic,2,53067.0
SPN,Domestic,3,52721.0
SPN,Domestic,4,50506.0
SPN,Domestic,5,48881.0
SPN,Domestic,6,48746.0
SPN,Domestic,7,50765.0
SPN,Domestic,8,57605.0
SPN,Domestic,9,29680.0
SPN,Domestic,10,33146.0
SPN,Domestic,11,10114.0
SPN,Domestic,12,33366.0
SPS,Domestic,1,2789.0
SPS,Domestic,2,1780.0
SPS,Domestic,3,2882.0
SPS,Domestic,4,2921.0
SPS,Domestic,5,3001.0
SPS,Domestic,6,2902.0
SPS,Domestic,7,2683.0
SPS,Domestic,8,3000.0
SPS,Domestic,9,2393.0
SPS,Domestic,10,2814.0
SPS,Domestic,11,2792.0
SPS,Domestic,12,2355.0
SQA,Domestic,7,2.0
SQA,Domestic,8,0.0
SQI,Domestic,9,0.0
SQL,Domestic,5,21.0
SQL,Domestic,7,100.0
SQL,Domestic,8,0.0
SQL,Domestic,10,137.0
SQV,Domestic,2,1.0
SQV,Domestic,3,1.0
SRC,Domestic,1,4.0
SRQ,Domestic,1,51223.0
SRQ,Domestic,2,55995.0
SRQ,Domestic,3,73482.0
SRQ,Domestic,4,60254.0
SRQ,Domestic,5,54952.0
SRQ,Domestic,6,49247.0
SRQ,Domestic,7,51931.0
SRQ,Domestic,8,48429.0
SRQ,Domestic,9,43985.0
SRQ,Domestic,10,58294.0
SRQ,Domestic,11,59583.0
SRQ,Domestic,12,74933.0
SRV,Domestic,1,11.0
SRV,Domestic,2,18.0
SRV,Domestic,3,4.0
SRV,Domestic,4,17.0
SRV,Domestic,5,19.0
SRV,Domestic,6,4.0
SRV,Domestic,7,3.0
SRV,Domestic,8,8.0
SRV,Domestic,9,2.0
SRV,Domestic,10,8.0
SRV,Domestic,11,2.0
SRV,Domestic,12,16.0
SSA,International,1,0.0
SSA,International,2,0.0
SSA,International,3,0.0
SSA,International,4,112.0
SSA,International,5,705.0
SSA,International,6,696.0
SSA,International,7,1042.0
SSA,International,8,639.0
SSA,International,9,926.0
SSA,International,10,699.0
SSA,International,11,759.0
SSA,International,12,1001.0
SSB,Domestic,1,1206.0
SSB,Domestic,2,1426.0
SSB,Domestic,3,1562.0
SSB,Domestic,4,1551.0
SSB,Domestic,5,1572.0
SSB,Domestic,6,1503.0
SSB,Domestic,7,1543.0
SSB,Domestic,8,1671.0
SSB,Domestic,9,1016.0
SSB,Domestic,10,1316.0
SSB,Domestic,11,1238.0
SSB,Domestic,12,1511.0
SSI,Domestic,2,2.0
SSI,Domestic,4,11.0
SSI,Domestic,6,3.0
SSI,Domestic,7,8.0
STC,Domestic,1,2796.0
STC,Domestic,2,2409.0
STC,Domestic,3,4006.0
STC,Domestic,4,1613.0
STC,Domestic,5,1238.0
STC,Domestic,6,1583.0
STC,Domestic,7,1192.0
STC,Domestic,8,722.0
STC,Domestic,9,780.0
STC,Domestic,10,1088.0
STC,Domestic,11,2062.0
STC,Domestic,12,2392.0
STF,Domestic,11,3.0
STG,Domestic,1,61.0
STG,Domestic,2,99.0
STG,Domestic,3,171.0
STG,Domestic,4,156.0
STG,Domestic,5,137.0
STG,Domestic,6,63.0
STG,Domestic,7,73.0
STG,Domestic,8,98.0
STG,Domestic,9,176.0
STG,Domestic,10,58.0
STG,Domestic,11,55.0
STG,Domestic,12,35.0
STI,International,1,56912.0
STI,International,2,48835.0
STI,International,3,59571.0
STI,International,4,51327.0
STI,International,5,54497.0
STI,International,6,72967.0
STI,International,7,90090.0
STI,International,8,74725.0
STI,International,9,49119.0
STI,International,10,53034.0
STI,International,11,55454.0
STI,International,12,77001.0
STL,Domestic,1,551311.0
STL,Domestic,2,508469.0
STL,Domestic,3,666466.0
STL,Domestic,4,658037.0
STL,Domestic,5,700127.0
STL,Domestic,6,738937.0
STL,Domestic,7,724353.0
STL,Domestic,8,707593.0
STL,Domestic,9,634099.0
STL,Domestic,10,705699.0
STL,Domestic,11,667045.0
STL,Domestic,12,622602.0
STN,International,1,265.0
STN,International,2,0.0
STN,International,3,4.0
STN,International,4,3151.0
STN,International,5,5052.0
STN,International,6,8400.0
STN,International,7,8213.0
STN,International,8,3994.0
STN,International,9,1436.0
STN,International,10,0.0
STN,International,11,0.0
STN,International,12,14.0
STP,Domestic,1,0.0
STP,Domestic,2,22.0
STP,Domestic,4,0.0
STP,Domestic,6,0.0
STP,Domestic,10,3.0
STP,Domestic,11,3.0
STP,Domestic,12,0.0
STR,International,1,4205.0
STR,International,2,3338.0
STR,International,3,5214.0
STR,International,4,5696.0
STR,International,5,6817.0
STR,International,6,6765.0
STR,International,7,5647.0
STR,International,8,6131.0
STR,International,9,6634.0
STR,International,10,5683.0
STR,International,11,4817.0
STR,International,12,5398.0
STS,Domestic,1,12847.0
STS,Domestic,2,13679.0
STS,Domestic,3,15403.0
STS,Domestic,4,17072.0
STS,Domestic,5,18456.0
STS,Domestic,6,19998.0
STS,Domestic,7,21858.0
STS,Domestic,8,22439.0
STS,Domestic,9,21446.0
STS,Domestic,10,19091.0
STS,Domestic,11,16768.0
STS,Domestic,12,15560.0
STT,Domestic,1,25893.0
STT,Domestic,2,26145.0
STT,Domestic,3,32611.0
STT,Domestic,4,34459.0
STT,Domestic,5,34335.0
STT,Domestic,6,41808.0
STT,Domestic,7,41377.0
STT,Domestic,8,39932.0
STT,Domestic,9,27006.0
STT,Domestic,10,31729.0
STT,Domestic,11,40634.0
STT,Domestic,12,51528.0
STX,Domestic,1,18206.0
STX,Domestic,2,16444.0
STX,Domestic,3,19461.0
STX,Domestic,4,17263.0
STX,Domestic,5,17452.0
STX,Domestic,6,20526.0
STX,Domestic,7,19445.0
STX,Domestic,8,19393.0
STX,Domestic,9,14250.0
STX,Domestic,10,15797.0
STX,Domestic,11,17471.0
STX,Domestic,12,21304.0
SUA,Domestic,1,22.0
SUA,Domestic,2,9.0
SUA,Domestic,3,2.0
SUA,Domestic,4,0.0
SUA,Domestic,5,0.0
SUA,Domestic,11,4.0
SUA,Domestic,12,5.0
SUN,Domestic,1,7174.0
SUN,Domestic,2,9026.0
SUN,Domestic,3,8920.0
SUN,Domestic,4,2997.0
SUN,Domestic,5,3616.0
SUN,Domestic,6,8268.0
SUN,Domestic,7,13322.0
SUN,Domestic,8,13068.0
SUN,Domestic,9,6726.0
SUN,Domestic,10,5407.0
SUN,Domestic,11,4811.0
SUN,Domestic,12,7748.0
SUO,Domestic,7,4.0
SUS,Domestic,1,8.0
SUS,Domestic,2,0.0
SUS,Domestic,3,13.0
SUS,Domestic,5,21.0
SUS,Domestic,6,16.0
SUS,Domestic,7,0.0
SUS,Domestic,8,0.0
SUS,Domestic,9,7.0
SUS,Domestic,10,10.0
SUS,Domestic,11,6.0
SUS,Domestic,12,7.0
SUU,Domestic,1,0.0
SUU,Domestic,2,0.0
SUU,Domestic,3,0.0
SUU,Domestic,4,0.0
SUU,Domestic,6,0.0
SUU,Domestic,7,0.0
SUU,Domestic,8,0.0
SUU,Domestic,9,0.0
SUU,Domestic,12,0.0
SUX,Domestic,1,3129.0
SUX,Domestic,2,3039.0
SUX,Domestic,3,3727.0
SUX,Domestic,4,3424.0
SUX,Domestic,5,3740.0
SUX,Domestic,6,3626.0
SUX,Domestic,7,3605.0
SUX,Domestic,8,3713.0
SUX,Domestic,9,3915.0
SUX,Domestic,10,4303.0
SUX,Domestic,11,4169.0
SUX,Domestic,12,4368.0
SVA,Domestic,1,481.0
SVA,Domestic,2,284.0
SVA,Domestic,3,392.0
SVA,Domestic,4,474.0
SVA,Domestic,5,551.0
SVA,Domestic,6,403.0
SVA,Domestic,7,403.0
SVA,Domestic,8,489.0
SVA,Domestic,9,528.0
SVA,Domestic,10,574.0
SVA,Domestic,11,413.0
SVA,Domestic,12,282.0
SVC,Domestic,1,713.0
SVC,Domestic,2,636.0
SVC,Domestic,3,771.0
SVC,Domestic,4,852.0
SVC,Domestic,5,859.0
SVC,Domestic,6,819.0
SVC,Domestic,7,832.0
SVC,Domestic,8,864.0
SVC,Domestic,9,791.0
SVC,Domestic,10,858.0
SVC,Domestic,11,878.0
SVC,Domestic,12,715.0
SVD,International,1,0.0
SVD,International,2,0.0
SVD,International,3,371.0
SVD,International,4,423.0
SVD,International,5,521.0
SVD,International,6,556.0
SVD,International,7,1006.0
SVD,International,8,1106.0
SVD,International,9,523.0
SVD,International,10,562.0
SVD,International,11,435.0
SVD,International,12,943.0
SVG,International,1,0.0
SVG,International,2,62.0
SVG,International,3,0.0
SVG,International,4,0.0
SVG,International,5,0.0
SVG,International,6,0.0
SVG,International,7,0.0
SVG,International,8,0.0
SVG,International,9,0.0
SVG,International,10,0.0
SVG,International,11,0.0
SVG,International,12,0.0
SVH,Domestic,5,0.0
SVH,Domestic,6,0.0
SVH,Domestic,8,0.0
SVH,Domestic,10,0.0
SVN,Domestic,1,198.0
SVN,Domestic,4,198.0
SVN,Domestic,9,150.0
SVO,International,1,32713.0
SVO,International,2,25110.0
SVO,International,3,35086.0
SVO,International,4,33950.0
SVO,International,5,44736.0
SVO,International,6,53548.0
SVO,International,7,44858.0
SVO,International,8,43108.0
SVO,International,9,43789.0
SVO,International,10,37696.0
SVO,International,11,29377.0
SVO,International,12,32243.0
SVQ,International,4,0.0
SVS,Domestic,1,59.0
SVS,Domestic,2,51.0
SVS,Domestic,3,54.0
SVS,Domestic,4,81.0
SVS,Domestic,5,98.0
SVS,Domestic,6,53.0
SVS,Domestic,7,73.0
SVS,Domestic,8,62.0
SVS,Domestic,9,54.0
SVS,Domestic,10,89.0
SVS,Domestic,11,67.0
SVS,Domestic,12,77.0
SVW,Domestic,5,9.0
SVW,Domestic,8,3.0
SVW,Domestic,11,2.0
SWD,Domestic,7,11.0
SWD,Domestic,8,16.0
SWD,Domestic,9,1.0
SWF,Domestic,1,22341.0
SWF,Domestic,2,19822.0
SWF,Domestic,3,23390.0
SWF,Domestic,4,26458.0
SWF,Domestic,5,30749.0
SWF,Domestic,6,32009.0
SWF,Domestic,7,37093.0
SWF,Domestic,8,38880.0
SWF,Domestic,9,30316.0
SWF,Domestic,10,32950.0
SWF,Domestic,11,27654.0
SWF,Domestic,12,27207.0
SWO,Domestic,1,1824.0
SWO,Domestic,2,1458.0
SWO,Domestic,3,1900.0
SWO,Domestic,4,1947.0
SWO,Domestic,5,2121.0
SWO,Domestic,6,2287.0
SWO,Domestic,7,2182.0
SWO,Domestic,8,2470.0
SWO,Domestic,9,2276.0
SWO,Domestic,10,2498.0
SWO,Domestic,11,2694.0
SWO,Domestic,12,1831.0
SXB,International,3,2.0
SXF,International,4,2.0
SXF,International,9,3.0
SXF,International,11,2.0
SXM,International,1,10231.0
SXM,International,2,10306.0
SXM,International,3,11542.0
SXM,International,4,12104.0
SXM,International,5,11782.0
SXM,International,6,12034.0
SXM,International,7,12762.0
SXM,International,8,12629.0
SXM,International,9,8126.0
SXM,International,10,11328.0
SXM,International,11,17363.0
SXM,International,12,26706.0
SXP,Domestic,1,215.0
SXP,Domestic,2,203.0
SXP,Domestic,3,178.0
SXP,Domestic,4,190.0
SXP,Domestic,5,200.0
SXP,Domestic,6,135.0
SXP,Domestic,7,180.0
SXP,Domestic,8,167.0
SXP,Domestic,9,148.0
SXP,Domestic,10,172.0
SXP,Domestic,11,237.0
SXP,Domestic,12,143.0
SXQ,Domestic,6,0.0
SXQ,Domestic,8,5.0
SXQ,Domestic,10,1.0
SYA,Domestic,11,0.0
SYA,Domestic,12,193.0
SYB,Domestic,1,2.0
SYB,Domestic,2,1.0
SYB,Domestic,3,4.0
SYB,Domestic,4,1.0
SYB,Domestic,5,2.0
SYB,Domestic,6,14.0
SYB,Domestic,7,18.0
SYB,Domestic,8,12.0
SYB,Domestic,9,8.0
SYB,Domestic,10,16.0
SYB,Domestic,11,6.0
SYB,Domestic,12,11.0
SYD,International,1,101830.0
SYD,International,2,78845.0
SYD,International,3,77073.0
SYD,International,4,76483.0
SYD,International,5,81551.0
SYD,International,6,82434.0
SYD,International,7,93307.0
SYD,International,8,77172.0
SYD,International,9,82216.0
SYD,International,10,97981.0
SYD,International,11,85704.0
SYD,International,12,94622.0
SYR,Domestic,1,76685.0
SYR,Domestic,2,77347.0
SYR,Domestic,3,92311.0
SYR,Domestic,4,98696.0
SYR,Domestic,5,96647.0
SYR,Domestic,6,96185.0
SYR,Domestic,7,108074.0
SYR,Domestic,8,113031.0
SYR,Domestic,9,91327.0
SYR,Domestic,10,105572.0
SYR,Domestic,11,97876.0
SYR,Domestic,12,89071.0
SZB,International,8,19.0
SZG,International,1,7.0
SZG,International,3,3.0
SZG,International,6,3.0
SZG,International,10,3.0
SZL,Domestic,8,0.0
SZX,International,1,3924.0
SZX,International,2,4752.0
SZX,International,3,5222.0
SZX,International,4,2869.0
SZX,International,5,4378.0
SZX,International,6,5190.0
SZX,International,7,3855.0
SZX,International,8,3983.0
SZX,International,9,2094.0
SZX,International,10,3168.0
SZX,International,11,3071.0
SZX,International,12,4031.0
T1X,Domestic,10,12.0
T2N,Domestic,7,0.0
T4X,Domestic,4,0.0
TAB,International,1,426.0
TAB,International,2,248.0
TAB,International,3,391.0
TAB,International,4,573.0
TAB,International,5,392.0
TAB,International,6,570.0
TAB,International,7,457.0
TAB,International,8,422.0
TAB,International,9,498.0
TAB,International,10,275.0
TAB,International,11,363.0
TAB,International,12,688.0
TAE,International,10,115.0
TAL,Domestic,1,456.0
TAL,Domestic,2,394.0
TAL,Domestic,3,514.0
TAL,Domestic,4,647.0
TAL,Domestic,5,626.0
TAL,Domestic,6,411.0
TAL,Domestic,7,323.0
TAL,Domestic,8,410.0
TAL,Domestic,9,283.0
TAL,Domestic,10,278.0
TAL,Domestic,11,338.0
TAL,Domestic,12,300.0
TAM,International,1,1098.0
TAM,International,2,897.0
TAM,International,3,1118.0
TAM,International,4,1100.0
TAM,International,5,1165.0
TAM,International,6,1254.0
TAM,International,7,1287.0
TAM,International,8,1249.0
TAM,International,9,1122.0
TAM,International,10,1239.0
TAM,International,11,1225.0
TAM,International,12,1291.0
TAO,International,1,3628.0
TAO,International,2,4314.0
TAO,International,3,4988.0
TAO,International,4,3083.0
TAO,International,5,5303.0
TAO,International,6,5084.0
TAO,International,7,4225.0
TAO,International,8,4269.0
TAO,International,9,3559.0
TAO,International,10,4266.0
TAO,International,11,4310.0
TAO,International,12,4872.0
TAR,International,1,0.0
TAR,International,2,0.0
TAR,International,3,0.0
TAR,International,4,0.0
TAR,International,5,0.0
TAR,International,6,0.0
TAR,International,7,0.0
TAR,International,8,0.0
TAR,International,9,0.0
TAR,International,10,0.0
TAR,International,11,0.0
TAR,International,12,0.0
TAS,International,10,1304.0
TAS,International,11,1357.0
TAS,International,12,1995.0
TBN,Domestic,1,547.0
TBN,Domestic,2,516.0
TBN,Domestic,3,584.0
TBN,Domestic,4,565.0
TBN,Domestic,5,587.0
TBN,Domestic,6,591.0
TBN,Domestic,7,616.0
TBN,Domestic,8,579.0
TBN,Domestic,9,492.0
TBN,Domestic,10,564.0
TBN,Domestic,11,507.0
TBN,Domestic,12,389.0
TBU,International,1,32.0
TBU,International,2,10.0
TBU,International,3,18.0
TBU,International,4,13.0
TBU,International,5,39.0
TBU,International,6,41.0
TBU,International,7,40.0
TBU,International,8,42.0
TBU,International,9,23.0
TBU,International,10,21.0
TBU,International,11,21.0
TBU,International,12,39.0
TCB,International,1,247.0
TCB,International,2,461.0
TCB,International,3,1053.0
TCB,International,4,828.0
TCB,International,5,981.0
TCB,International,6,1376.0
TCB,International,7,1320.0
TCB,International,8,838.0
TCB,International,9,79.0
TCB,International,10,26.0
TCB,International,11,234.0
TCB,International,12,637.0
TCC,Domestic,2,2.0
TCL,Domestic,1,499.0
TCL,Domestic,2,113.0
TCL,Domestic,3,171.0
TCL,Domestic,4,230.0
TCL,Domestic,5,163.0
TCL,Domestic,6,0.0
TCL,Domestic,7,0.0
TCL,Domestic,8,0.0
TCL,Domestic,9,346.0
TCL,Domestic,10,513.0
TCL,Domestic,11,174.0
TCL,Domestic,12,614.0
TCM,Domestic,8,60.0
TCM,Domestic,9,659.0
TCM,Domestic,11,0.0
TCM,Domestic,12,81.0
TCT,Domestic,2,0.0
TCT,Domestic,3,13.0
TCT,Domestic,4,2.0
TCT,Domestic,5,3.0
TCT,Domestic,6,2.0
TCT,Domestic,7,58.0
TCT,Domestic,8,6.0
TCT,Domestic,9,0.0
TCT,Domestic,10,0.0
TDF,Domestic,3,0.0
TDF,Domestic,5,0.0
TDF,Domestic,9,0.0
TDF,Domestic,12,0.0
TEB,Domestic,1,394.0
TEB,Domestic,2,280.0
TEB,Domestic,3,414.0
TEB,Domestic,4,549.0
TEB,Domestic,5,750.0
TEB,Domestic,6,696.0
TEB,Domestic,7,1224.0
TEB,Domestic,8,1195.0
TEB,Domestic,9,895.0
TEB,Domestic,10,390.0
TEB,Domestic,11,555.0
TEB,Domestic,12,305.0
TEK,Domestic,1,0.0
TEK,Domestic,2,0.0
TEK,Domestic,3,0.0
TEK,Domestic,4,0.0
TEK,Domestic,5,31.0
TEK,Domestic,6,37.0
TEK,Domestic,7,0.0
TEK,Domestic,8,0.0
TEK,Domestic,9,0.0
TEK,Domestic,10,0.0
TEK,Domestic,11,0.0
TEK,Domestic,12,0.0
TER,International,1,620.0
TER,International,2,739.0
TER,International,3,539.0
TER,International,4,634.0
TER,International,5,708.0
TER,International,6,2656.0
TER,International,7,3100.0
TER,International,8,1862.0
TER,International,9,1433.0
TER,International,10,328.0
TER,International,11,666.0
TER,International,12,698.0
TEX,Domestic,1,202.0
TEX,Domestic,2,202.0
TEX,Domestic,3,335.0
TEX,Domestic,6,2.0
TEX,Domestic,8,40.0
TEX,Domestic,9,338.0
TEX,Domestic,10,252.0
TEX,Domestic,11,210.0
TEX,Domestic,12,190.0
TFN,International,11,2.0
TGU,International,1,9614.0
TGU,International,2,7505.0
TGU,International,3,10440.0
TGU,International,4,8447.0
TGU,International,5,10386.0
TGU,International,6,13372.0
TGU,International,7,14401.0
TGU,International,8,10789.0
TGU,International,9,8037.0
TGU,International,10,9144.0
TGU,International,11,9781.0
TGU,International,12,13002.0
THA,Domestic,1,3.0
THA,Domestic,6,1.0
THA,Domestic,8,0.0
THV,Domestic,12,2.0
TIF,International,7,0.0
TIJ,International,4,1.0
TIJ,International,6,36.0
TIJ,International,7,0.0
TIJ,International,8,0.0
TIJ,International,9,0.0
TIJ,International,10,0.0
TIJ,International,11,0.0
TIJ,International,12,0.0
TIK,Domestic,3,56.0
TIQ,Domestic,1,3018.0
TIQ,Domestic,2,3555.0
TIQ,Domestic,3,3391.0
TIQ,Domestic,4,3083.0
TIQ,Domestic,5,3668.0
TIQ,Domestic,6,3069.0
TIQ,Domestic,7,3428.0
TIQ,Domestic,8,3711.0
TIQ,Domestic,9,2783.0
TIQ,Domestic,10,2831.0
TIQ,Domestic,11,2619.0
TIQ,Domestic,12,3438.0
TIX,Domestic,3,0.0
TIX,Domestic,4,0.0
TIX,Domestic,5,0.0
TIX,Domestic,12,0.0
TKA,Domestic,6,12.0
TKA,Domestic,7,7.0
TKA,Domestic,8,1.0
TKE,Domestic,1,54.0
TKE,Domestic,2,50.0
TKE,Domestic,3,52.0
TKE,Domestic,4,81.0
TKE,Domestic,5,128.0
TKE,Domestic,6,128.0
TKE,Domestic,7,146.0
TKE,Domestic,8,134.0
TKE,Domestic,9,122.0
TKE,Domestic,10,84.0
TKE,Domestic,11,122.0
TKE,Domestic,12,66.0
TKF,Domestic,1,0.0
TKF,Domestic,3,7.0
TKF,Domestic,7,149.0
TKF,Domestic,8,164.0
TKF,Domestic,9,125.0
TKF,Domestic,10,71.0
TKJ,Domestic,1,15.0
TKJ,Domestic,2,8.0
TKJ,Domestic,3,15.0
TKJ,Domestic,4,12.0
TKJ,Domestic,5,10.0
TKJ,Domestic,6,24.0
TKJ,Domestic,7,17.0
TKJ,Domestic,8,5.0
TKJ,Domestic,9,26.0
TKJ,Domestic,10,17.0
TKJ,Domestic,11,7.0
TKJ,Domestic,12,7.0
TKK,International,1,2327.0
TKK,International,2,1923.0
TKK,International,3,2458.0
TKK,International,4,2141.0
TKK,International,5,2407.0
TKK,International,6,2820.0
TKK,International,7,2980.0
TKK,International,8,2985.0
TKK,International,9,2095.0
TKK,International,10,2055.0
TKK,International,11,2227.0
TKK,International,12,2584.0
TKS,International,11,148.0
TLA,Domestic,1,280.0
TLA,Domestic,2,242.0
TLA,Domestic,3,234.0
TLA,Domestic,4,375.0
TLA,Domestic,5,325.0
TLA,Domestic,6,179.0
TLA,Domestic,7,195.0
TLA,Domestic,8,223.0
TLA,Domestic,9,282.0
TLA,Domestic,10,295.0
TLA,Domestic,11,243.0
TLA,Domestic,12,203.0
TLC,International,1,0.0
TLC,International,2,3.0
TLC,International,3,0.0
TLC,International,4,0.0
TLC,International,5,144.0
TLC,International,6,3.0
TLC,International,7,57.0
TLC,International,8,0.0
TLC,International,9,0.0
TLC,International,10,3.0
TLC,International,11,0.0
TLC,International,12,0.0
TLH,Domestic,1,28725.0
TLH,Domestic,2,28963.0
TLH,Domestic,3,33492.0
TLH,Domestic,4,31959.0
TLH,Domestic,5,33190.0
TLH,Domestic,6,32078.0
TLH,Domestic,7,31740.0
TLH,Domestic,8,32315.0
TLH,Domestic,9,30212.0
TLH,Domestic,10,36513.0
TLH,Domestic,11,37783.0
TLH,Domestic,12,32494.0
TLJ,Domestic,2,0.0
TLJ,Domestic,3,0.0
TLJ,Domestic,4,0.0
TLJ,Domestic,7,41.0
TLJ,Domestic,8,0.0
TLL,International,3,0.0
TLL,International,6,6.0
TLN,International,4,2.0
TLN,International,6,8.0
TLN,International,8,34.0
TLS,International,1,0.0
TLS,International,2,0.0
TLS,International,3,0.0
TLS,International,4,0.0
TLS,International,5,0.0
TLS,International,6,0.0
TLS,International,7,0.0
TLS,International,10,0.0
TLS,International,11,5.0
TLS,International,12,0.0
TLT,Domestic,1,222.0
TLT,Domestic,2,228.0
TLT,Domestic,3,287.0
TLT,Domestic,4,366.0
TLT,Domestic,5,308.0
TLT,Domestic,6,272.0
TLT,Domestic,7,294.0
TLT,Domestic,8,272.0
TLT,Domestic,9,303.0
TLT,Domestic,10,348.0
TLT,Domestic,11,150.0
TLT,Domestic,12,284.0
TLV,International,1,61259.0
TLV,International,2,52919.0
TLV,International,3,65845.0
TLV,International,4,64218.0
TLV,International,5,71332.0
TLV,International,6,78664.0
TLV,International,7,68579.0
TLV,International,8,79380.0
TLV,International,9,57903.0
TLV,International,10,76495.0
TLV,International,11,60289.0
TLV,International,12,62788.0
TMB,Domestic,1,0.0
TMB,Domestic,3,6.0
TMB,Domestic,4,45.0
TMB,Domestic,5,3.0
TMB,Domestic,7,5.0
TMB,Domestic,11,14.0
TMB,Domestic,12,6.0
TN2,Domestic,3,0.0
TN2,Domestic,6,27.0
TN2,Domestic,10,0.0
TN4,Domestic,5,0.0
TN7,Domestic,6,0.0
TN8,Domestic,1,25.0
TN8,Domestic,2,35.0
TN8,Domestic,3,30.0
TN8,Domestic,4,22.0
TN8,Domestic,5,23.0
